current_balance,average_monthly_payment,payment_ratio,number_of_late_payments,months_since_last_late_payment,number_of_credit_inquiries,current_limit,average_utilization,default_flag
7160.508395806786,376.9253047272472,0.7024342076749299,4,2,2,4451.463738328213,0.5644723661953857,1
0.0,1806.155763951774,0.6099522557709537,1,22,0,4141.491896164521,0.3609795193208199,0
0.0,1423.3855545041222,0.856214445003524,0,12,0,12985.528226903623,0.5542513779090267,0
7256.321149091693,542.8559576462445,0.3305365357413262,3,1,1,8604.96934448301,0.7433830639744686,1
7378.133053200994,1422.6401523034242,0.6770036493178736,0,17,1,7100.229128941182,0.1374169636317215,0
8921.428262847285,614.7876004310606,1.0,0,21,0,1000.0,0.2636074471073127,0
5699.128854588452,191.1892706869249,0.8672677123331063,1,17,1,12155.499067268109,0.2369005777612894,0
7439.615560243932,1120.7045581850234,0.63964217840979,1,15,1,17468.92517329983,0.3798899451235493,0
976.8058600952936,813.7188597145425,0.9770473227299956,0,23,0,10259.978184879476,0.6093205117574063,0
5005.384618634322,937.935812591148,0.8450650359081011,1,18,2,9643.855049339783,0.1835666393554393,0
5766.151267022951,1503.5589117061866,0.8807776189481238,2,23,2,6728.152623139823,0.3176883617455919,0
6392.753714369011,859.3531736652153,0.8195216282255496,0,15,1,8753.658875368674,0.4969927172989949,0
5428.8292842911205,1096.8308822583997,0.9877191606350224,0,18,0,1000.0,0.3963968454924375,0
4762.797974406331,921.381803985724,1.0,1,17,0,11677.76142210534,0.0491583968117902,0
3754.3586962841855,836.3372124638022,0.4064925829261755,2,22,1,10887.56399788251,0.3132569072380942,0
3898.2889976021424,1553.636486001902,1.0,0,28,1,15645.975212864214,0.0930681404852762,0
5209.406254970057,1578.6222738655126,1.0,0,18,0,11967.635773162718,0.4086894160904902,0
13697.483594478535,50.0,0.208702870814891,2,2,6,10092.884493710566,0.755645839665258,1
2719.9597329272974,96.16925252498528,0.5884789593045416,3,1,3,4222.150978500207,0.6648978232833335,1
4895.86469088427,251.38380275791337,0.6497953217218952,1,20,2,3786.980072158134,0.526234108320282,0
3269.2890330127907,868.288182440248,1.0,1,10,2,9981.555423915444,0.174821846931443,0
340.89416648053793,730.3435381945106,0.4560705719819296,0,22,1,11250.910084793386,0.5793679356252442,0
5369.234604968544,1797.4601040430075,0.8626447982013128,1,20,1,6190.700586180558,0.0053527819137945,0
4115.150965123917,1227.352198208387,0.1328196901061807,1,20,1,14820.239088185392,0.1450786068232368,0
0.0,1594.5648907267332,0.8119323787393957,0,22,2,3431.589696106049,0.0840438273578011,0
7086.207423650896,2008.8879065875328,0.5450296857975395,0,20,4,20728.49521113342,0.2493189789615053,0
10993.421129724018,320.5630487917745,0.347534785880044,0,5,7,5442.806711165049,0.3334237506608237,1
6869.262043667286,471.8647961259469,0.7738428562995119,0,23,1,21418.7300915692,0.321353898009998,0
1427.2504820788197,1333.6776422273392,0.7663986387100865,1,24,2,9541.650549422504,0.2416598679960305,0
2788.911916541909,1072.8793196638287,0.9394962181622374,1,15,1,8969.002004772465,0.6971171883664091,0
7525.951086356381,1745.58320214009,0.7110059594025746,0,14,1,10604.840283807353,0.4646693914812735,0
3188.058122092312,906.4172260680696,0.5003436381350694,0,21,0,10024.428249416262,0.0338260160709529,0
3412.841967961116,823.72687863169,0.896299064113425,2,18,0,12392.89762393364,0.0,0
7142.590879573665,601.4564028716051,0.407476386022293,1,2,1,8111.568247188582,0.5103694957399467,1
941.9891424693964,331.5110209297228,0.7537095570024692,1,15,0,6708.750272974181,0.6390080466543098,0
8263.131278473598,1334.934018952411,0.4585517729589266,0,18,2,9796.582875470893,0.2880005682430679,0
6550.839547245113,1351.609127428372,1.0,0,18,0,12117.667343161576,0.4017195885670021,0
2647.508424920501,875.4394982556405,0.707888885369077,1,25,1,11393.409493116216,0.4112683246772512,0
5154.982930553239,1080.89577030136,0.7567399343072981,1,19,0,11249.287142684268,0.0838176860999954,0
4419.717114256383,1387.3866950371785,0.7575185152363589,1,22,0,9856.39467149762,0.2318831403296624,0
7045.858913884892,865.8156004313096,0.6988758828161623,1,19,0,9278.91558940758,0.6375694669159306,0
0.0,2046.0492858089544,0.7485798764378827,1,26,1,6990.678175959843,0.3624320280811686,0
4757.364506403616,274.9918219162336,0.7357661201912636,1,24,0,7124.70352261509,0.1435002640307158,0
7464.860818505626,757.9761615721068,0.0560437548181976,2,2,4,6563.61030217937,0.7111454131962558,1
5296.801361086651,1032.9242487829592,0.5461556939293559,0,23,0,1000.0,0.7442639409538697,0
7927.140133007751,1479.7480382997203,0.8411053996432921,0,27,0,14910.24914986783,0.4252691485855036,0
515.7315606510674,1566.0484404173446,1.0,1,27,0,4890.217880622224,0.587394435118029,0
8591.50408174356,961.4098619431518,0.8694820955390206,0,19,0,12084.19775922654,0.2523380032670043,0
9087.688558137355,881.5739754389108,1.0,0,15,1,10383.85775429926,0.1748618485907474,0
5779.64838274527,1126.0974271171433,0.6418652720154812,1,20,0,6826.878365608727,0.0,0
4098.602153837889,990.1596228358652,1.0,0,25,1,10459.782792974363,0.2991241912219465,0
2313.9368790224,100.0,0.6173880523879385,0,21,0,7859.475665795808,0.2315090765724617,0
7887.508657400305,1096.0961247293478,0.5895148079514656,1,24,1,7358.762111487895,0.4916798866191156,0
1479.357161967846,1207.6370060382174,0.2142415916230524,3,2,4,11610.213546471428,0.4275777275163146,1
6512.863560152817,100.0,1.0,0,20,1,10488.715449414252,0.2728852573776479,0
4362.273322778872,461.3900841686346,0.3358839433770826,5,5,3,7907.989169170354,1.0,1
4748.650700332806,100.0,0.9776105708090514,1,21,1,6785.022185630627,0.6978692427782704,0
2416.8509835032737,758.258045798092,0.5880823032595832,0,20,1,7710.163649702392,0.1025275380311047,0
3427.7348061962225,1034.5425963621356,0.6366787625720833,0,18,2,13102.252632219444,0.3111811996986322,0
6746.293110405847,1302.0487131777836,0.9643077634616422,0,22,0,12086.18499374698,0.4543758021705523,0
3520.631532800684,702.6635064189156,0.8105244260034523,1,22,2,14419.886893726372,0.1208190863787003,0
10204.581282661133,1362.9485380995843,0.5319941726923173,3,2,5,3634.881403053812,0.9520687791283542,1
6426.004776282474,1009.398095992746,0.6818438845251547,1,24,0,12905.536306123762,0.5511371839984683,0
4584.463266178325,1321.0225459467806,0.7250432299923217,1,26,2,10694.114457393744,0.0454914854344,0
2867.9732463764794,288.70831567952564,0.0516998183894515,3,1,6,2201.0454918081696,1.0,1
1262.783663864036,940.220621686802,0.662905429462316,0,30,1,7374.293739775945,0.1734887750883589,0
0.0,1274.4392577601668,0.6526538024966221,0,17,2,17134.7283356284,0.5444233915063484,0
11557.191850167725,805.1189319417845,0.7492763042106093,0,22,1,9021.554792804194,0.4819809747407161,0
3535.178472645366,237.19253497737796,0.7375010243717478,2,15,1,9524.32436665154,0.2282605459663783,0
6487.045663917814,100.0,1.0,2,21,1,5408.972302460888,0.5602218905854668,0
10982.608908619177,337.3624358151095,0.2716202623315824,1,3,7,19067.61208087752,0.6412982652853214,1
6272.183133392269,794.0383828070235,0.5456911855746466,1,16,1,19193.74403846161,0.4704119832369204,0
5981.217124633536,901.5944384511864,0.4984638323687599,0,21,0,13600.128047839326,0.1927034530914846,0
4574.727337917384,1950.9565743312503,1.0,0,24,0,7866.908968451893,0.0,0
3112.363551411673,544.9006468860446,0.5645959223954612,0,21,0,7458.826345603097,0.4085144593752858,0
7951.55703081844,357.90089454441966,0.8233753939837133,0,23,1,13763.036430557137,0.2122374990919833,0
11426.042627005503,560.3086710800651,0.2939817021790648,1,4,2,1000.0,0.7000342885690766,1
950.2230864161812,1085.5197463185737,0.8605981713331459,0,13,0,2948.1029560082525,0.3739562446854939,0
7501.766463646712,1214.1764568857243,0.8570563902334989,0,20,1,5100.5237279380135,0.0121305549521895,0
4772.38564794493,1021.5122425075634,0.8555685618943696,0,30,0,6525.326304558124,0.103397601906151,0
5400.622714346847,771.1615035057835,0.3357029315844844,0,16,4,13013.54240991162,0.0214175593572215,0
0.0,267.93753215084683,0.3280886355532407,4,2,7,18421.40580355516,1.0,1
8597.898718764756,1438.1062896608316,1.0,0,18,2,11334.11002340882,0.2564686906424944,0
831.2825997092123,827.5084190214664,0.4164334676403953,0,22,0,13344.06737217915,0.1544887872322062,0
5112.6255244604645,1130.8126317903857,0.6195603826054115,1,19,1,13958.925460310542,0.3899636890047074,0
10180.891553700216,1262.9686401273252,0.7803109371646504,2,16,0,16477.670650119577,0.5978042546681748,0
5771.596911067783,1563.216858373015,0.929216187527546,0,21,2,1000.0,0.4748009640080434,0
5257.061484210077,688.6930500203405,0.7435680928025071,1,13,2,14190.903324173129,0.4299040475692248,0
4359.658544864458,1334.542605133762,0.7871155600845623,0,22,1,15423.828038160593,0.0705487602108808,0
7640.197888872027,932.9233365037974,1.0,0,22,1,18142.076025476494,0.2080676338602567,0
10541.644229124127,988.2407286214782,0.4466241445885081,4,3,2,8556.991540027839,0.605796507494543,1
6812.322366317132,599.8044478516551,0.7934323298688106,0,21,2,19608.60150716503,0.1409403211660794,0
11126.208958783642,1408.7672549226488,0.7378321703450005,0,22,0,9506.508417568111,0.3341078428471384,0
4225.974391407173,890.1564774880801,0.5979340424806933,0,24,1,10771.265950997253,0.3326167506932333,0
3819.4104320908136,1151.4811537493656,0.8341474221241394,0,19,0,13481.690940349416,0.5624714635258142,0
10836.72673840888,409.2188579472843,0.2145509277865361,3,3,4,4935.921500211797,0.546944603273337,1
5538.8668178957705,1745.9715295808203,0.813481617012164,1,20,2,13603.244006060526,0.4896703944588535,0
6953.368091522823,609.5812739926159,0.3063573460352358,6,1,3,11622.176559500049,0.8619742628163085,1
4894.710599646217,761.5120700229704,0.7331733522313277,3,26,1,18272.53488284215,0.1521719232406538,0
7475.294794002904,655.335465959964,0.6295332643093781,1,15,0,15550.768660153835,0.0702720950110725,0
6420.421041529057,320.17044371390966,0.199676356328755,0,6,1,10808.525293981174,1.0,1
16.749753298482574,492.5417146004581,0.7595399979825771,0,21,0,8425.844089063443,0.3057922819321649,0
5509.243303911985,100.0,0.7415365708461825,0,14,2,8485.8277794488,0.1619645318317005,0
5324.042362938502,1675.544473168501,0.792543756396082,2,23,0,7431.086158788849,0.069077714770489,0
6563.839715041444,1051.4071215775346,0.9569072475059668,0,17,1,17324.562176302494,0.2858348858484662,0
4835.664918983524,1529.068056283711,0.8201406428067956,0,20,3,10642.52287610536,0.4486661602843695,0
8117.3353622608065,1168.0377062526732,1.0,1,13,0,9738.256080939987,0.0750702251893284,0
9178.542936139282,455.7472512768715,0.1582559755867612,5,2,7,10141.414548259796,0.4127133119580163,1
5253.580951352974,798.3426163391463,0.8121095640728421,1,27,0,9390.543166927268,0.2609637137752212,0
4333.091254926516,523.9679034224433,0.2823187864761629,2,3,4,7694.876875764926,0.7024030486374114,1
4495.098730485071,1143.6339645603962,1.0,0,19,0,11825.193499465724,0.4604108002062688,0
8366.982090633475,831.9981251544389,0.6123258807220071,4,4,7,5950.229520946432,0.9533220289361548,1
2219.905073458068,1917.0672821811957,0.8119309130014168,0,21,2,7807.305951249622,0.0,0
7338.98159680802,717.3250237494528,0.6819948061818357,0,19,1,6814.003594888018,0.6471945723889831,0
5796.087048198885,2117.7214355900037,1.0,0,20,1,10285.382966524608,0.4025954360139993,0
4788.503665822726,596.7451854872089,0.7817220655899477,0,17,0,11994.885352085648,0.1739398884298162,0
10342.818316072666,482.6672937633225,0.1495432903119952,4,3,3,7746.846383183064,0.7270527653077983,1
10751.777445278369,922.036951258546,0.6864503567771603,0,20,0,5803.003669583974,0.2355401096531047,0
4609.570836896946,1133.7376944490306,0.4015628867301573,1,21,3,15476.338137369858,0.4350198688470013,0
4686.652344387586,1842.8508770174856,0.5414067975192944,0,17,1,10101.718856791224,0.2127511294807592,0
3967.7059152130014,1307.018131978604,0.8564435509941286,1,13,1,7360.462789322925,0.1793543277173281,0
7113.519619474169,1206.686014565198,1.0,0,15,1,10112.277139318989,0.4841958400034411,0
6809.562293247029,664.0413447675047,0.551112790450261,0,22,0,9898.74273852625,0.1438763583305576,0
6423.9451583383925,931.885087208419,0.0372754699017865,5,3,4,7605.504480745639,0.8427867030131014,1
103.95534492074783,505.4227410035066,1.0,1,19,3,3407.169081357707,0.1917927447649428,0
2959.9258352645274,1281.427240228565,0.5230806750545303,0,12,0,13955.43770141138,0.3751043800879108,0
7406.385375854357,1010.2508646838344,1.0,0,14,3,12330.33180886754,0.4118416013775247,0
5973.020630044604,334.6754584896868,0.3481258232336605,0,20,0,11964.598949092717,0.110605950738006,0
1891.072257878689,1776.6773495279472,0.6457245547320782,3,29,0,15814.413335826604,0.04363944397759,0
4450.264270372154,1775.6888605047466,0.6793880341204085,0,12,1,16820.921879590634,0.4203664793376036,0
5041.787875738839,1156.4111183834232,0.8566539900293197,1,15,0,12758.889249991742,0.1170458997395331,0
1544.9566728969694,1076.0078889188896,0.832755374238571,1,24,1,14319.633388659417,0.1579864709591114,0
1570.942063778814,100.0,0.6923000226011319,0,22,0,15787.612218404858,0.2501483209051336,0
0.0,774.6077534532673,0.9110343537957324,1,21,2,12017.009656144932,0.3838110884174417,0
4463.337324916392,356.73737668120606,0.263410606440932,4,2,6,7798.222237036378,0.8662612320359552,1
7205.396339162274,465.7812570770856,0.4267964652911018,0,21,1,11542.082621155178,0.0,0
1702.865745335382,363.3722740965702,0.7537355344616357,0,15,0,3899.0102116464086,0.0,0
0.0,551.7072296764043,1.0,0,13,0,4118.072328650934,0.4658445128227136,0
10693.301050237931,1449.363387006822,0.7594182042833478,0,17,0,1882.839777721396,0.0,0
6352.887904329431,1148.0667949428023,0.6457541411097966,0,21,0,8854.785148456967,0.2071326502592239,0
551.0467040527456,1045.0207919334791,0.7081329751894867,0,19,1,12603.991846515935,0.489797367279692,0
5440.141059299968,762.4373607776984,0.9989036232056956,1,23,1,14198.661622174095,0.2240367991080584,0
7871.914467780594,1121.2314858613554,0.8988932976704747,0,24,1,5962.123029115655,0.2137863424265487,0
2872.937127108529,913.5933240532968,0.6674713212343946,1,24,1,17774.320690071698,0.0,0
4622.639239701056,592.7985895034046,1.0,1,25,0,1750.22055166244,0.3656626419046858,0
2130.690869545974,1294.0786322179326,0.834903132309159,1,13,1,5684.249424859412,0.4873468646734743,0
5836.399437156382,100.0,0.9937247571411676,0,22,0,7220.908120141536,0.1788227674007066,0
7163.406087636745,1233.5454719967872,0.7469552269098931,1,20,0,8472.60044706225,0.4189032486116164,0
8813.1959780211,1375.7816127010856,1.0,0,27,0,7337.525319588369,0.2327453882057458,0
5088.291775032657,650.763120893427,1.0,1,21,2,11068.414596667366,0.1159266608011179,0
8636.387612700459,1341.8091559681664,0.9578444998120946,2,24,2,13678.5682731134,0.7637399472966395,0
8382.050268066456,958.3338996878264,0.9955930025999844,1,22,0,14396.964865814089,0.2501146036401117,0
10098.30794902613,1229.580657989279,0.329768357377566,1,22,3,2473.809051621857,0.2768307202013992,0
4390.863841871022,969.5752399985362,0.8279650542652107,1,17,0,12400.266760703753,0.5383388486335795,0
9783.515189674916,1157.485935777666,1.0,1,21,0,7640.32577959001,0.0454794778989883,0
2294.022051670408,1570.9154638681166,0.753471712663571,0,19,0,6151.267430326299,0.3100426294222735,0
5552.927192234311,532.4585817862264,0.7348757433700008,1,27,0,9674.611780842342,0.6585704555130518,0
8363.564427709714,838.3231652806423,0.3404174934428536,3,27,3,15203.61676386834,0.1426599724799368,0
1489.1578808096756,1338.0518191485749,1.0,1,17,2,8819.953119197604,0.3685505810805721,0
5606.710709949648,210.0852089334681,0.2808466325591749,1,2,4,14302.94356149074,0.6606605810192502,1
3264.620813371006,1435.9967327134316,0.6300248149765195,0,27,0,20917.1631618885,0.543699095667547,0
2179.9522036287376,1630.8805801975,0.863530416236636,0,25,0,13205.76299320193,0.0,0
10169.22415293875,232.9095196563893,0.9901844237042332,0,16,1,3036.014378965089,0.4302464392358213,0
10386.022454413023,980.495920987272,0.2226631822330574,3,2,3,9827.03826663088,0.5941622786616387,1
5202.584614063771,752.5177245546497,0.8960458523811407,0,24,0,15431.046836583197,0.4899225175395657,0
1028.1467473413118,519.3742562744661,0.4311566592265522,0,22,2,7056.413259339313,0.0,0
7067.493371223007,704.3253101008611,0.7997339843947353,1,19,0,8213.469753462421,0.3072182925311368,0
4638.238434579592,1483.714709577029,0.9877221539387968,0,18,3,3097.6506641802152,0.2093492155828168,0
8125.217534368484,732.2926640711615,0.3542463661211452,1,5,3,8032.137250020015,0.993451502528139,1
2523.508409622465,727.019036442536,1.0,0,19,2,11369.71632210396,0.1879736769717169,0
6345.456362589321,2056.044663626454,0.5674365994678005,0,13,1,21418.7300915692,0.4770151856651509,0
9899.5433414844,115.49008707513536,0.0755167312413768,6,6,5,8392.803632971214,0.8526173899567848,1
4835.317998151141,366.6840024466952,0.7626056974365437,0,11,1,7020.543755222287,0.3072124788164764,0
7895.98000148338,473.7384725013108,1.0,2,28,1,8963.947577531864,0.3705473171877954,0
7414.800172196977,1147.284256287582,0.6268706910843367,1,16,1,11283.509075267835,0.3969685205524723,0
6828.578135625804,1039.6014643448218,1.0,0,20,2,11270.7867173412,0.3658640341998692,0
5102.250404777678,941.0094526963112,0.6196869009392968,0,18,1,6589.432441573204,0.344059267954098,0
6442.233739303952,1991.686799711287,0.8598329134376957,0,16,2,1426.583665938353,0.0552471602216995,0
4672.929740109608,1067.469765081625,0.7475543725532336,3,25,2,9713.23692906599,0.4328002154307619,0
1711.1747393143946,1250.950116850336,0.9152385500656844,2,27,2,12882.792705465805,0.6419460770435971,0
9366.801437771894,574.2040837491988,0.823684909198279,0,13,1,7644.037485088095,0.5066204506103187,0
13116.332837311726,778.6761244420557,0.5737783142451571,0,3,3,14245.782604425476,0.5357455870594204,1
9305.262197666709,615.1464503810723,0.9573720137470314,1,23,2,14978.526260625553,0.1576336573572534,0
9459.875884060946,642.5539135168842,0.3184076793594615,5,6,4,3604.895962191122,0.6811705251212777,1
2523.038951593573,437.9170076190329,0.847527280602149,0,19,2,8900.004129866024,0.18588000851242,0
8918.216611614887,1240.9508160201694,0.991975092256978,0,18,2,12823.722502702,0.0,0
6129.22857829255,1594.4031205965784,0.9635372626109108,0,23,0,11879.02138599895,0.3241055499015285,0
3586.052836546646,1315.9501695789063,0.8311150225517114,0,17,0,5720.6527368185525,0.4587748069511527,0
3687.625099029769,120.02055892537489,0.9549829109827974,0,18,0,10749.591694075489,0.6328474354039143,0
4538.007004406505,2088.7770943403866,0.5511275031700424,1,19,1,7459.86474288402,0.2722900409272373,0
8053.427622080439,637.440372176991,0.3742054513163036,4,2,3,8978.362932145545,0.7318010024738544,1
4000.887142838715,1157.859711148262,0.7098665694350752,0,23,3,1000.0,0.1193708347194165,0
5446.002371606334,2082.760726103278,0.746685543014203,1,19,1,2992.781337900109,0.8082008253163762,0
3460.3593005852445,1147.209488842024,0.7143695493824171,0,17,0,6838.097381822903,0.3569370938169592,0
556.5628261348529,876.8549286955999,1.0,1,21,0,10663.561877079806,0.3900347891398957,0
4694.040036218966,1835.0469502915448,0.7729458918591472,0,13,2,10941.278489043098,0.7324115903962682,0
5949.074964608434,1122.9096109081945,0.7531267956561125,1,19,2,16694.360200817784,0.7981610906400802,0
1761.401443501883,732.5728386066498,0.71055577410723,1,13,0,7407.176667932714,0.3018860501552575,0
5490.081064747402,997.7591018116044,0.7586006259030765,0,15,0,7072.46737865369,0.3460588243259603,0
7376.293506784526,143.11037073522027,0.6879135872384043,6,1,4,5429.894655875742,0.6717365258561293,1
5750.600618755084,1021.9502665616942,0.7573423173228107,0,27,0,12342.83535938844,0.398737019065392,0
6713.538218657626,738.0784148433024,0.7840865902027725,1,20,2,1000.0,0.1256764896998241,0
310.89708028623954,797.7424576791523,0.8493773803064534,0,19,0,15909.146631806714,0.0662818866633133,0
5342.30447667956,1770.7285974161268,0.6583635874201976,0,15,1,1000.0,0.384159051682847,0
4989.192382728294,253.9489914273181,1.0,0,20,0,8161.8111308983425,0.3757582192798605,0
13318.057480572224,538.8163696114261,0.00879152623932259,3,5,4,8912.89009309533,0.8193820344492548,1
5164.802332999546,628.6704171138109,1.0,0,31,0,14873.882420270646,0.2783835609410653,0
5834.086172278054,50.0,0.00879152623932259,4,5,4,6678.730901200104,0.6571524616824861,1
6462.951477000383,182.745447660816,0.4753325036235661,1,5,3,10176.352415080197,0.7546350285290258,1
14295.246875871804,516.8569332638458,0.527825335144898,3,5,5,10508.024117809053,0.6198890749842693,1
5969.237819348087,961.567296498169,1.0,2,16,2,7058.118449348453,0.0,0
4211.759756940488,100.0,0.6428168874380984,0,17,0,1921.32474043762,0.3283181306928974,0
2406.719883992841,100.0,0.763821909014783,2,26,0,11644.371138100772,0.5000108394145997,0
2056.0221904476057,1229.3002269388153,0.6454965048631213,0,25,0,11912.281021256242,0.7442097566401145,0
7791.453073366741,265.0624963550591,0.3231074682197214,3,2,4,3081.106061715249,0.8673468151252215,1
8566.740114423928,456.05349394537086,0.8820303135427189,0,25,1,6466.021298099429,0.4591662841796531,0
2884.9644327247734,936.6679863261684,0.9887537569598644,0,9,0,15432.405735398856,0.1917955549938102,0
6131.635625193563,693.7885545495659,0.6182695436169083,0,17,1,5510.020016158844,0.1283221348419253,0
3892.043689525434,996.799623698431,0.6755718090855731,0,22,0,21418.7300915692,0.3042707800042174,0
4566.443987853447,1666.9990929384626,0.7078953157677372,0,19,1,16821.26880890616,0.0,0
3746.2713627023286,484.95697254778497,0.7809597768917875,2,23,0,10037.84872533508,0.5178371127286884,0
3575.164066517132,950.342831103984,0.6411832586789107,1,13,0,7415.523657729744,0.4106514853728834,0
2396.232611746539,2117.7214355900037,0.5707864115783343,0,13,1,11448.239144586183,0.3908806395737986,0
6200.0000168407,717.223618798788,0.3626341257457062,0,14,1,13614.506791788024,0.7684920574015575,0
9628.20910183933,427.8725918676898,0.6759648752970489,0,27,0,17458.350763416856,0.4721020678021186,0
5992.553913846733,1163.4554321195874,0.8881762022788952,0,20,2,9014.492231707243,0.0159501602087712,0
4789.502865624059,1010.06056479043,0.5652364005803152,0,27,0,11161.067583798998,0.2870404562795645,0
2310.897356524458,925.0946406271044,0.5444173786887059,0,13,1,11222.98452308055,0.234792071162958,0
6656.89981303857,946.0081569936948,0.6500060944054687,0,22,0,8841.442451530465,0.0,0
7110.320399416682,150.77471579987457,0.4462828660173037,0,28,0,5375.724106488444,0.2823081673687037,0
3800.3028136065886,1311.384562613775,0.7194113862780991,1,10,1,18288.244785774128,0.4174057821958506,0
5287.474789356561,153.9841953886738,0.551722832667323,4,3,5,9275.173763905372,0.9547882507287258,1
8351.887494764384,633.8502251314558,0.8824228601461204,1,23,0,3409.832230679799,0.7673744822115911,0
9528.073464402392,654.8148548839413,0.4092703966155849,4,2,1,2954.772151067379,1.0,1
3904.277067530461,1062.4338050977394,0.8446060515170268,0,19,1,9992.649318285692,0.194917999481497,0
5451.181359428623,1214.4839742742586,0.6946089712870016,0,19,1,12675.421793675088,0.4188561631054485,0
4516.1428650019725,1306.632772330572,1.0,2,21,0,6713.066917079466,0.3066625696758838,0
3038.962578087743,755.863137651656,1.0,1,18,2,4742.278528317565,0.4905560829840381,0
0.0,1739.7408809304366,0.8376880160841514,1,19,0,19901.39331900144,0.1436758768802249,0
2200.6817684386724,1032.9655542894502,0.4104352533798105,1,21,1,17768.4490036117,0.2735266975920103,0
10561.650281565171,818.5397725319986,0.2912718531083763,0,4,5,9068.068447085509,0.3515534219145075,1
4097.420758577521,1238.7944097765023,0.7085138324983211,1,27,1,6681.239378012997,0.0,0
8275.416017223937,1123.0588531882918,0.9905029517191796,0,14,0,18391.01793974732,0.4206093558380702,0
1638.7462431908325,804.3661425462296,0.3936352887355718,1,23,0,8531.687738494265,0.5271044610798116,0
3927.6637315687194,1047.6751371663893,0.4917933861799075,2,21,2,13006.852924987446,0.8592950137396078,0
8935.080347817984,286.7680442881274,0.708195349901137,1,25,4,11554.41497192832,0.1637594065466675,0
3331.643759717658,1378.5280009097085,0.8149128124120993,1,20,0,13383.656135062683,0.0,0
1455.4329376838368,50.0,0.4122195431918393,0,1,3,10071.138033733529,0.7238615754709284,1
4270.8164033574,1964.634998310641,0.6045462276753987,1,17,1,12739.312518846553,0.4279209564653586,0
8183.768775536353,613.292536692492,1.0,0,16,1,11715.382915904673,0.3295376473344881,0
5193.423244430361,911.9329011446108,0.778283167643922,1,30,0,7488.160375655018,0.1514101201360958,0
10505.79091873355,492.6643546788982,0.4461431634686109,3,5,6,11688.757041322408,0.6413111758199187,1
4327.043087365686,1029.9814288478533,0.7931383286855083,0,20,3,14298.50785404343,0.1002393335338434,0
10422.892417012055,100.0,0.9730068961264188,0,27,1,20276.35997664438,0.4673770182503904,0
3223.2774655615563,910.3986728404296,0.8997139382008453,1,16,1,4015.465988595678,0.5101871203161576,0
12658.05612775018,156.66608498027165,0.0523356129060453,5,2,2,11715.78585860645,0.7872299528571217,1
5772.802572194389,984.4198175992613,1.0,1,17,0,8359.658145735297,0.2689646356178994,0
4798.465129851934,1421.895012940788,0.927586392011058,0,20,0,7897.560643922925,0.4308427174220851,0
1386.6182217801334,580.7702775102109,0.6725146657968504,2,3,6,11409.412317219789,0.8168493977538764,1
6807.4203088470895,796.8215743147882,0.598978499832397,1,18,1,4109.622105426586,0.1575028693506114,0
5884.157758706905,1267.8201125083046,1.0,1,19,2,5035.236460165108,0.3485737580031937,0
0.0,1046.371532889776,1.0,0,17,0,15446.043759611748,0.2082462494333891,0
4375.633248928174,100.0,1.0,0,17,0,10232.611159162769,0.4899720014241553,0
1207.9814961579086,1537.8133970088302,0.432378486988232,1,22,2,8801.995071235,0.4792913479869689,0
8090.850362095527,1203.8448684185885,0.9353776408961432,2,18,0,1685.0234598407824,0.198367916866921,0
13727.973962986733,360.3042831962954,0.1796485959616339,3,7,4,9098.22410735851,0.615896427041242,1
0.0,584.3560522590549,0.9032269932175888,0,21,0,17604.22965401676,0.3243933535786324,0
7962.003549767305,1389.8480910897472,0.735464707000007,1,16,1,17395.695256946663,0.5494076710936168,0
362.8106399278004,691.6349450217992,0.5390412452758317,1,18,0,1980.3872729717496,0.2797146946092201,0
6712.671532079501,944.0764479568436,0.6331247376490524,0,22,2,9199.406742835756,0.6388085551374756,0
2553.873115051637,1838.211708922037,1.0,0,20,1,4301.446800749204,0.2534272216366926,0
8188.561079099649,2049.8762739979948,0.6172800348793874,0,19,2,5949.587472622654,0.2800900955518225,0
7959.129517717811,1251.117360175987,1.0,1,17,1,3747.539074555967,0.1934432046567573,0
7742.231492672101,845.6191044033085,0.7565803875346649,0,23,1,16800.66865590368,0.280266857654285,0
2004.8436824351256,1225.4061681659,0.7226031801684619,2,21,1,6765.285732496071,0.5084819963005913,0
10266.42709494647,1641.6772886441026,0.9595020613756248,0,24,1,2150.386228127387,0.2870096377630257,0
8156.633467871175,516.1717858557392,0.9867313202857796,0,12,0,8815.405069559465,0.4329405568441754,0
7005.021466154242,1244.6059123321506,1.0,1,20,1,13551.145554450884,0.5939569507413295,0
14295.246875871804,732.0499329847428,0.317583969148087,2,6,4,7692.543001425198,0.486396454386566,1
3714.0364192504,1148.100221677419,0.7217947364468891,0,21,1,9394.730272867033,0.4784234187576091,0
8176.185589651637,941.9645949397584,0.6427837602383984,1,25,1,8092.453703837056,0.2831454276286065,0
2241.84622524073,1253.4578600681552,0.5192665387898945,1,12,3,7414.131243170255,0.3035804844283757,0
11374.314209050885,1629.4431028714107,0.7713667332728936,1,19,0,20015.995235443872,0.3313257070208658,0
5481.768299515279,1666.967819943974,0.8919252074431737,0,26,0,11724.62727370605,0.2866827181793956,0
7371.115688155134,1395.570002177942,0.9808299189703164,1,16,0,13556.798784560531,0.4606405230941123,0
6518.472966382137,974.0408206119696,0.7353486093902786,2,21,0,9002.658166533034,0.1483107075388561,0
