age,income,employment_length,debt_to_income,credit_history_length,number_of_debts,number_of_delinquent_debts,homeowner,default_flag
47,67367.04007681942,9.422559912608223,0.2394255692781013,19.814054488368622,1,0,1,0
43,33800.24976536464,7.42014373619268,0.0769411559822644,9.567455461550152,1,0,1,0
43,57947.028530987365,18.98175153686046,0.2834817158667587,4.2145410070883385,1,0,0,0
50,38899.58489245631,6.550890455658015,0.1246623660422475,10.174642018024844,3,1,1,0
29,42128.38064043978,11.772329144675597,0.2169519757736609,15.354122585579724,1,0,1,0
35,54400.67734386941,10.653175818722548,0.1111002991617795,4.021376420969471,1,0,1,0
36,70484.6035990406,17.13110239230567,0.1003125880847107,11.199983358593007,3,0,0,0
45,73459.40412063836,3.049124807147746,0.238151245100108,12.31602840937181,0,0,1,0
44,31724.582545477795,4.038972050443544,0.3907602642146428,0.0,3,1,0,1
25,59720.535430478536,2.594453260879435,0.1815837460457804,10.647733526100485,3,1,1,0
62,51028.0625378176,7.094452187977453,0.0,15.67705030921326,1,1,1,0
38,52229.85865762294,4.9793085662419125,0.1787327143310482,5.291181820963702,1,0,1,0
39,37695.06927246372,11.731391949676969,0.1551842381214782,0.0,2,0,1,0
34,35822.82270758556,6.651296966941711,0.2760744761635359,13.446645934186686,0,0,1,0
30,77621.2437476133,18.98175153686046,0.2970085986177315,17.27477841186126,4,0,0,0
18,34961.83921461517,5.39544710416666,0.3145850638732745,0.0,3,2,1,1
52,54286.26903815473,3.1645706360022974,0.2169785116454756,8.687278949793804,0,0,1,0
39,10000.0,8.541337074782694,0.7444271842900057,2.4410175970745747,4,3,1,1
46,78015.82348056603,0.13282580504743,0.0045077358876449,6.9430303474206925,3,1,1,0
43,82641.93761669379,4.031477102488807,0.0987620026172397,6.227933777096429,0,0,1,0
36,43208.78150873979,5.793907951271327,0.4143596028899521,7.778756757238482,1,1,0,1
33,53383.78960955456,6.504024249153392,0.0,6.116010386991746,2,0,1,0
22,65501.869538875086,12.541555206059204,0.1156477189140109,5.251834405721626,6,0,1,0
32,54895.87731120751,4.120678472198707,0.2675214865326233,1.0695506790875235,4,0,1,0
26,60187.90709151699,5.661952332913863,0.1506689617044091,8.679235631374247,2,0,0,0
54,43932.79134468612,6.7619423177927445,0.0038579590866962,16.558075610714447,4,0,1,0
34,34099.152364001086,5.915073807201635,0.4555104339814567,1.8445552283168916,5,2,0,1
27,29123.20289416102,0.0,0.5347076317177666,10.197211940958937,4,2,1,1
32,60011.19984679391,10.573201199905796,0.083519144213973,11.18100256164414,1,0,1,0
38,62885.0704456408,9.027066352288754,0.3060828686985884,14.125581798813336,0,0,1,0
35,33919.936443267245,10.077689969185013,0.2292965293863093,13.085546156821746,3,0,1,0
48,45824.43594557003,6.604470718200267,0.0777236576776124,4.698038829675848,4,1,1,0
42,63786.68072360332,1.324266941695707,0.1874333849164256,14.38012169009551,2,0,1,0
60,74663.58634845115,0.0,0.18999589622694,5.481016099578271,2,0,0,0
30,96365.57407485644,11.688033822384815,0.1568915523508666,18.50166221968032,1,0,1,0
25,72763.73997697147,11.007900227010897,0.287599038257929,0.0,0,0,0,0
36,40977.83906515071,9.288648706055262,0.3259507759956124,18.79377269705369,4,0,0,0
36,77439.86930853727,7.594131948416044,0.205746554970052,7.6551838845215645,4,0,0,0
44,100271.085892974,16.947193555386868,0.217104406892415,13.15944382695993,3,0,0,0
50,40802.9939556741,10.73853096581572,0.3195635243194555,6.604537162933554,1,0,1,0
28,52771.31607299375,9.932230917590232,0.4029297355602423,9.047503273450523,0,0,1,0
49,89509.08262084587,12.569448707629764,0.4151541063695005,10.756524687067778,1,0,1,0
48,58565.87307430063,13.954429664332595,0.1855999088871132,9.432817516900462,0,0,0,0
48,60058.51933358875,13.4626270733921,0.2246208227754019,0.610671968132074,0,0,1,0
46,40222.553047288326,6.382044643594842,0.173845284614656,7.697909295951035,1,2,1,0
44,45170.0350017455,9.632815079315275,0.1811782415980993,12.025023578485577,4,0,0,0
37,46766.20258067361,7.495793262277124,0.1262144870359598,9.42079691534526,3,0,0,0
29,60576.977895863696,17.109476579630105,0.4157835072079892,0.0,0,0,1,0
50,79805.99094199049,11.369721951751549,0.1778629090153143,7.091114189957484,4,0,1,0
32,98525.71709710787,16.364948514224764,0.2417588381642789,10.92563078468858,2,0,0,0
46,60385.17934702251,8.117022553720652,0.3439116534198966,7.685263998205832,0,0,0,0
30,75155.09560416367,9.878106158515209,0.1660850594940188,9.505466566148236,3,0,1,0
33,19695.561891352467,10.996138153321946,0.0,16.570085035655417,2,0,1,0
42,18643.632470453973,7.939022167030528,0.169551471849026,10.385708781575982,3,1,0,0
39,12229.37075044628,17.02059545982202,0.3486163644965158,6.325238636141197,3,1,1,0
45,42869.96085761154,5.801408203111881,0.050707757368489,10.948454976212158,1,0,1,0
39,57509.03040627152,7.305136342224467,0.1683920250596218,6.780284160374287,2,0,1,0
39,28473.820064575088,0.3341270231883273,0.2897197552273546,13.09274245792878,2,0,1,0
44,37762.98586671942,5.924930991017149,0.291724892205307,13.680086212916509,2,0,0,0
40,51925.93132004186,9.391928476604413,0.1468177724768778,20.391389882021844,2,0,0,0
48,53748.451492106185,14.237483617841368,0.2895096462741283,13.513040422735486,2,1,1,0
30,72921.66482423709,18.03978047931161,0.2348079883698492,3.506420040293815,1,0,1,0
34,46736.70819747634,11.336915515702843,0.193342655066964,4.031726069371407,2,0,1,0
30,51055.51280644952,0.0,0.3058467445559539,11.74863382074284,2,0,1,0
42,44579.15685717591,6.629442623096393,0.207715802563167,6.136774049348459,1,0,1,0
33,58722.5537313145,0.0,0.8348101545458546,0.0,4,3,0,1
18,47497.85158612695,11.830687922633388,0.2116478775030917,8.271942920415043,1,0,0,0
60,58398.34003501815,14.87145456786688,0.0283515839401002,13.357872822568446,6,0,1,0
18,49154.00711759831,5.125092647529934,0.6625185676117641,3.3774391248159628,3,1,0,1
37,63400.20437960419,17.02677229562962,0.3286430463061484,8.353982704125187,4,1,0,0
38,71117.16918634814,7.243271326753597,0.1139256195351442,2.549232768081465,1,0,1,0
37,53707.971051159024,11.295129760105482,0.2989184883976036,8.81894609510661,3,0,1,0
21,33209.641528699256,1.7778197612565236,0.1218509132764879,5.835229909547913,1,1,1,0
45,40021.272475088175,2.1052929894631065,0.2268461899866732,8.785898140528895,2,2,0,0
50,83046.97277923851,10.434474055809822,0.1428245747642335,7.034968245419886,2,0,1,0
54,77434.05171197627,9.219134633083824,0.3246596314288653,3.0359360683477776,4,0,1,0
18,28186.64283773846,5.42583305110074,0.8348101545458546,5.772872828410424,3,3,0,1
41,51652.11268942566,0.2705785266679941,0.7671056773898115,2.614346986454438,6,1,0,1
51,76438.42964831801,11.782764503512412,0.1527182604445916,6.451362285643691,4,0,1,0
46,55309.84929708218,11.476346135443736,0.2663893126096135,9.0682806892666,8,0,1,0
44,64852.05626109883,1.3183405539227753,0.0533190534607108,2.86901989112442,2,0,1,0
49,55214.537056962974,3.4428628123101808,0.2146863209456415,12.12930674604216,4,0,0,0
34,60359.451587366166,7.739682294003756,0.3646018839368619,5.601386497635641,0,0,1,0
42,40695.71846498904,7.21410750034916,0.2566444986779027,16.606855528332876,1,0,0,0
37,52788.39757569181,0.0,0.3489639901133152,4.794770973395824,2,3,0,1
43,66908.28363287708,4.57032748025191,0.0765577827933663,8.51196444859039,1,1,1,0
47,54131.37195373375,13.658392685006088,0.1860711637770498,14.416879021867206,3,0,1,0
22,32109.43124269047,0.0,0.4026195977193967,9.05366788960256,0,0,1,0
51,37917.09086672161,8.156072948347823,0.3891686899178506,6.923186406169501,5,0,0,0
51,57958.87218742304,0.0,0.1054649926692763,7.154690833564468,1,1,1,0
31,51654.692693552126,10.983476904552422,0.0,13.373669915552458,6,0,0,0
48,93994.85484397283,9.485006471323643,0.2451046542162149,0.0,2,0,0,0
38,55671.625767232574,11.363064455449212,0.2138950573055094,5.040322487484399,3,0,1,0
18,30386.05962009849,0.0,0.7797667400132322,2.639726067722219,3,4,1,1
26,74022.62401425836,15.24706884498434,0.2548028612087926,5.564142028841158,1,0,0,0
49,52804.89966788736,10.009423315637733,0.4186800997443227,7.0117122097001,0,1,1,0
34,98880.35300000882,0.4714516881034623,0.1919015885549769,17.53312732044847,1,0,1,0
35,58134.78668916471,12.615766752525222,0.161627045471507,9.945915148477088,3,1,1,0
46,41251.724231273736,4.241282176564059,0.1675285005275246,16.52357539806182,4,0,1,0
45,66264.76498001424,6.180646007683436,0.2817744161089908,9.612052610193755,3,0,0,0
18,51407.84896641732,6.3500878687513325,0.4072295117112919,1.4871832314846365,3,3,0,1
40,79801.22461432719,6.476605187031348,0.1186068889402681,7.43493895533291,1,0,1,0
40,58869.87750681584,5.8113907401704745,0.0845886773205245,21.190689060909246,1,0,1,0
27,81235.69533916641,7.956052389386111,0.1794462335082832,5.809042297810757,3,0,1,0
51,69189.50117938018,5.771616300492953,0.0638704066380294,4.95832995182824,2,0,0,0
44,45002.71547277155,7.368607583445614,0.6034209925294052,6.134314667525162,2,2,0,1
21,95545.89536060908,18.98175153686046,0.3078829953740112,14.209533128005974,2,0,1,0
43,86709.47795701309,3.901343217805702,0.0940248785133637,12.001974590365425,1,0,1,0
35,49139.56107228421,9.485835736124535,0.1999291356167014,10.10061707798016,1,0,0,0
21,46347.38317563335,4.418082281889233,0.7150985879597991,7.742018610241609,2,1,0,1
36,72082.14910878088,7.099321977950743,0.2870550717200512,6.110985500837389,1,0,1,0
37,20419.626130205757,15.08330654148978,0.1840913335631386,8.509534801850203,0,0,1,0
18,13144.021503803186,2.23757430934838,0.5553315841877143,6.790773815987045,5,0,1,1
27,72553.60835748949,16.854787766738724,0.1553766633215553,4.420351925637165,0,0,1,0
41,52578.71942198295,6.874437196574419,0.245893895496458,18.66899517068527,5,0,1,0
46,81467.33164889945,13.197206961152958,0.2549892886416623,1.2957015525251023,1,0,1,0
44,59242.26597956316,5.917029771739202,0.1811314951781221,12.38694965327132,4,0,0,0
40,91391.68132562158,3.8874017790915856,0.1706309773829247,18.79813768922101,0,0,0,0
38,86466.81844979877,4.23367894131429,0.1513703389495453,2.3996647732738365,1,1,1,0
21,39930.69148401419,10.692346936272472,0.0314805469192091,7.655946404028245,1,0,1,0
34,92161.34494345458,8.246487126085793,0.1053688754275131,0.0,3,0,1,0
40,32898.27868449988,17.27011900219301,0.1066109865987967,8.933780927341495,3,0,1,0
49,20306.2411710818,8.56760748238971,0.1929091892919241,10.703678632134835,4,0,1,0
38,40149.568698619885,1.4897580605782288,0.5970618577872225,0.0,4,0,0,1
30,44649.85926652379,11.380941357891732,0.1926690217885856,4.311605673849426,3,0,1,0
36,94962.71145048569,1.6967794200567212,0.2384559560638385,0.0,2,1,1,0
28,42452.885296902125,9.486762714137765,0.3281890247940142,8.66495817481282,1,0,1,0
28,35065.693226243966,0.0,0.565924446050848,2.6451976967579425,3,2,0,1
31,62892.72958083282,5.443205175103435,0.265631523410586,0.5884550217407534,3,4,0,1
32,89894.62014538608,7.8622203174221665,0.2332490980789377,13.555911341297929,2,0,0,0
41,50151.117751755664,4.488897569622105,0.3458192477181121,8.51392561732402,2,0,0,0
29,42281.30149069779,13.11716727782255,0.4851407645284945,11.7697053290491,0,0,1,0
32,80258.85769339562,0.0,0.1491417021087002,8.778841840526445,0,0,1,0
38,48837.33480685099,14.558010148619609,0.1117462940852842,7.409869102405738,1,0,0,0
44,93544.79185948914,13.383323257511355,0.1970853648509429,4.01700305644151,1,0,1,0
22,65896.61378419389,8.610460482255423,0.108558359788779,17.096513246389335,0,0,1,0
42,57728.74870419097,1.793503636295216,0.2252192150698092,0.0,1,0,0,0
37,78932.36616660873,6.495823565224839,0.4368045592155442,10.3733452304673,2,0,1,0
21,29140.32564217528,2.362444323319358,0.8158509111706047,0.0,3,2,1,1
40,30804.266561640023,15.503304247300154,0.1783816535806273,7.599243716991587,2,0,0,0
43,36941.961127052346,4.269319896520478,0.1141612466098824,7.63926833013776,2,0,1,0
36,83033.31166094952,3.836963901305758,0.1968537775504635,8.140071204531651,1,0,1,0
31,77019.6535701353,11.21496577366667,0.1665557108002177,10.988701677916485,1,1,1,0
34,70736.14938449807,11.467479103023,0.2491661174856009,17.82582924085026,3,0,1,0
51,68247.11938171896,5.400873889132305,0.2086459090042442,10.949565182847351,2,1,1,0
39,78135.68533350859,5.329391791935522,0.2284746560553744,15.360495489888704,3,0,1,0
31,40865.38840947032,5.563339952472153,0.6218018698419967,0.3689482868612193,7,3,0,1
35,21838.99287009161,5.660201149944344,0.3240583441140608,6.758772264441005,5,4,1,1
33,31600.058131654583,7.3719252394189105,0.4157581186064473,5.697658672430017,1,3,0,1
39,49404.43495938563,10.506683135904314,0.1988099030207107,7.030804706329217,3,0,0,0
23,49560.88869048207,9.987020164434227,0.1651367479237694,6.2025748250244,4,0,0,0
32,29879.69201259016,3.970281577046813,0.2703383400642314,0.0,5,4,1,1
36,58965.74418879458,4.804303911074799,0.1510959835059495,1.7803663707537467,0,0,1,0
50,46401.88206506337,7.983211899800094,0.2530378691837788,6.246716697856005,1,0,1,0
42,99704.53071342714,6.79871580082789,0.1115388696364146,10.664744668053334,3,0,1,0
39,68682.53963081945,8.889531297531002,0.2920258760970106,15.539445307776504,1,0,1,0
36,44383.90096842013,10.30119471613959,0.1790031093741835,16.921015466938595,2,0,1,0
41,66738.06527953233,12.767974753312584,0.0781938154560551,14.165799556429793,5,0,0,0
46,86269.46322650474,2.5568613966318754,0.3239694530064242,8.852429064531817,0,0,1,0
43,92056.8849435594,5.099361786505302,0.2002622817315099,10.166428751084329,3,0,1,0
25,45551.23489805303,3.1266948870447435,0.1908419403930641,1.335238721374375,3,2,0,1
41,54820.82330464973,5.975406546482502,0.3923955175733291,13.427545636981897,1,0,1,0
50,55131.87050409761,4.234395247836691,0.3001868807621903,14.437569259734891,0,0,1,0
33,41514.63194809857,7.68743115911395,0.1582977817421639,15.660347983192356,3,0,1,0
49,69045.48755297158,5.039168350083104,0.2563881552954598,15.31906697851912,3,0,1,0
51,72830.83289872024,9.005238321408472,0.1187005340590063,9.763264601221046,6,0,1,0
40,68710.92637984728,1.7871799860014723,0.2008781547145461,10.11789916417142,4,0,1,0
44,63408.30835186224,6.046241150476914,0.2087950095275147,12.789383221319394,5,0,1,0
53,59301.169990827344,0.0,0.3216127247671602,18.042771183693283,2,1,1,0
55,67906.14505298661,8.317689775784086,0.0594271855581955,6.15595567189121,3,0,0,0
43,68405.37058113122,15.663919423840529,0.1863221132940929,3.342438504438916,2,1,1,0
24,92700.95341238916,6.764567516483561,0.3069144864013238,2.6315033118616418,1,0,0,0
48,82015.99610845433,3.923598353044389,0.0,16.14038961481161,1,0,1,0
47,21460.078813994427,5.84139541064794,0.526048636575546,6.024955685736282,3,2,0,1
56,48607.39846907245,8.145520335742056,0.1618413302692362,9.319998379048288,3,0,1,0
28,59567.54259830479,6.407457067450473,0.3628041113414464,1.7889447850416018,4,3,0,1
46,78682.82884467389,9.640048589917026,0.153624230520048,16.225045244058474,1,0,1,0
48,54353.75916150141,18.98175153686046,0.4750948533521664,10.989899566874325,2,0,0,0
25,71375.39390678897,3.0661319091323653,0.0250536831668893,14.081784918622333,0,0,0,0
40,60707.42834177279,8.281226687865894,0.2010943114783474,9.68471175804198,1,0,0,0
37,47654.28586242226,18.98175153686046,0.34027643105807,8.132201596011583,1,0,0,0
46,40543.44214834086,4.974681546390147,0.0,11.707376329774226,5,0,0,0
47,66376.54087159061,2.0464528402741955,0.169381486375223,13.900060007714448,2,0,1,0
42,52077.78326252432,0.4047626376607542,0.0,3.697270836716051,7,0,1,1
34,56159.9745947716,6.988499949564425,0.2939286160211046,11.58762960157447,5,0,1,0
49,47163.57192111317,3.9793115591965575,0.2643639707533113,12.929457156849066,2,0,1,0
18,48680.162508562426,2.014556789450416,0.0807474101443484,8.800144004020915,4,3,1,1
51,72578.78219392947,11.577392158915169,0.0592982619263466,10.852282112411274,2,0,1,0
43,47431.146216893074,4.329975028554244,0.2212131737293115,12.173752649364138,1,0,0,0
38,64977.87938266513,4.716148208241418,0.3633870278278205,6.890522625205708,1,1,0,0
61,57388.49085409658,3.319247769625604,0.346994775619084,19.269823430249176,2,0,1,0
18,58844.05047335117,3.195976992298171,0.5499729463739575,0.0,5,2,1,1
37,26678.46124094668,3.183288549841317,0.5446459304093741,3.0800785739588203,3,4,0,1
42,43496.68200508924,7.97873951640029,0.3005731653060738,13.618441135262849,1,0,1,0
43,104287.7972342216,7.888998882823376,0.2904657481909841,15.0537496645153,2,0,1,0
19,45668.3974026374,0.9790698781781996,0.0,1.712395745632632,5,4,0,1
34,60687.87590615166,3.66982777388304,0.2754981944110747,11.346386368984437,4,0,1,0
28,10000.0,0.0,0.2974682345147567,5.16962965946934,5,2,0,1
33,46684.46466168979,0.0,0.3421332438325669,5.091276364772602,5,2,0,1
48,80543.8957648572,4.369979483769994,0.124841591943541,14.571730674762858,2,0,1,0
53,48195.5606738873,8.487181434893293,0.1683792464737172,14.54183213582045,3,1,1,0
27,35223.59236797783,6.433387984541008,0.2428725153272896,7.65233277642275,3,0,0,1
25,29987.667954622622,2.271081826683384,0.4128553596901693,9.131036630951636,8,1,0,1
21,36404.8997983244,1.8193849797559036,0.6883729069664697,2.0150551661581875,4,0,0,1
36,10000.0,1.1078092441710352,0.3123433133672881,4.98056111746366,6,1,1,1
34,86454.06439977959,9.599115313070328,0.3736323808849889,13.517115897836302,3,0,1,0
32,75267.8615916394,8.7848431352438,0.3534286975303658,17.716438664756346,0,0,1,0
25,39713.39507288515,0.0,0.4506932590921491,0.4065696106324568,2,2,1,1
53,53062.72024150779,9.774282701288888,0.2126738433990873,12.118387508139875,3,0,1,0
26,88886.8682395989,3.738331607734451,0.2012341950638257,13.25683267196413,1,0,1,0
33,47216.12932499684,3.919884640268985,0.0493012815373896,5.204512294267492,1,0,1,0
61,78661.33211441971,9.844575644145973,0.1768460576882519,10.636903172336355,1,0,0,0
56,44591.50401724242,9.634262031304672,0.234530955616477,9.20781542298504,2,0,1,0
31,41103.71019516559,8.556104577417138,0.1426578486232783,12.73243467835958,1,1,1,0
33,72798.0591430417,10.39559563891386,0.1200730275419587,5.231100600989832,1,0,1,0
26,13834.44042020216,0.0,0.3636066571331969,0.8144699232881942,8,3,0,1
53,44085.64672958777,9.38739620668733,0.2481055724141794,11.006322062966827,1,0,1,0
24,46213.418638398565,11.857612654380596,0.198366423764638,21.190689060909246,5,0,1,0
33,104287.7972342216,11.894660902602554,0.1644768973144723,1.0219243126576243,1,0,1,0
35,61909.24082716593,12.247281275521654,0.1928913867214686,13.144153584537404,1,0,0,0
45,69065.48084266351,14.76806054773383,0.2076240330422728,0.0,2,0,0,0
48,32710.58292765438,16.173027558806005,0.2097608141127748,8.93578418437624,2,0,1,0
37,62067.6399242419,10.0021599692814,0.3683993337519071,4.206072676704883,3,0,0,0
44,90084.2580137046,11.922681187649168,0.2050504890486286,9.788147347922267,2,0,1,0
29,30178.40152777053,7.843020314669879,0.0479303612622863,17.127678385764035,3,0,0,0
48,65232.50527161542,5.77458357188368,0.0443239133882774,10.595615543367238,4,1,0,0
50,100710.6291343919,7.707888447400693,0.1702555245355767,17.846829728443133,2,0,1,0
47,51889.93266891825,11.065612496145922,0.2081969204663836,12.55948334883585,2,0,1,0
18,104287.7972342216,5.07354734341815,0.0,5.376884778348851,3,0,0,0
48,35833.929686813346,5.733176728645782,0.296583164685813,5.528600842963147,3,0,1,0
43,71418.91389207746,9.545690936673989,0.2006547891718373,11.54702662419836,3,1,1,0
49,44547.262206938,6.719170468770832,0.2347598770974786,19.23912501565774,3,0,0,0
26,61792.28214727427,4.924945693990354,0.5743239213362739,0.0,4,4,0,1
50,75667.6944830848,11.23307150994467,0.2749198816528685,11.028914557405376,1,0,0,0
42,10000.0,11.040463119835344,0.3905904554529445,6.287387787014554,2,1,1,0
31,45689.74467754503,2.041757305506458,0.3091138633196484,7.299909614337626,2,0,1,0
19,74412.78462714535,3.4042067076299887,0.4220351794126492,16.380338484686423,0,0,0,0
21,31661.82938011092,2.73324078171042,0.8348101545458546,1.6881211503849236,6,1,0,1
22,20448.830573154275,5.851878219137863,0.4456078107363587,0.0,5,2,0,1
38,84709.67539006138,14.28838488926602,0.0870741635178806,11.797841501267149,3,0,1,0
39,90546.16448389196,1.3439000574643432,0.1747710139713202,14.446293019120365,2,0,1,0
34,99222.08582582932,1.2035547428991773,0.1040955322588038,15.91538590558824,3,0,1,0
18,34305.44467165066,14.201917173027107,0.1390700605493621,3.515340822493755,2,1,1,0
30,27902.96955685516,0.619336512090392,0.1542256684005045,5.484167547103242,6,4,0,1
36,62895.30982235281,0.7626887148642023,0.2437633430072976,15.97031907866382,2,1,0,0
37,35941.03129292608,1.54653182647898,0.4564891359040263,0.0,0,3,0,1
55,39913.24347412188,5.381572336615528,0.1946737440006313,1.876834649400445,2,0,1,0
48,62056.28486310138,6.176789729414336,0.3354340046991838,9.671763075451867,3,1,1,0
26,53709.992132996,10.75923790321255,0.2590891725876073,11.88901296931818,3,1,0,0
29,55227.88936570745,12.38379994577132,0.0884922961590186,13.035382777145674,3,0,1,0
37,59832.78425457086,2.5646624353254097,0.3227461092279537,8.37782571237393,4,0,1,0
36,67040.7722591624,11.305690066690184,0.2608242662507167,11.801324988135018,1,0,0,0
18,29734.410616844558,9.119233448898283,0.1597909740582506,13.738456949913411,0,0,0,0
57,64503.41864453872,9.763748043127563,0.0630908140343783,6.000481575043487,3,0,0,0
50,65604.71892004988,6.35716741873521,0.1747580278259628,17.42008245214442,1,0,1,0
39,62536.49370269924,11.658361633104558,0.242745540469694,8.438380130492176,5,0,0,0
44,65040.07522403857,8.87771121917574,0.4188581391991517,14.51510900194828,1,1,1,0
46,42360.78471465652,8.934635262772488,0.214583626624197,5.881055624073032,2,0,1,0
36,43152.091255971376,5.515308767999976,0.629246074756413,2.3204926460572275,1,4,0,1
20,44399.13683700096,6.699216101866624,0.1904014904019786,4.368110781525286,1,1,1,0
46,57501.568093528695,15.494792313337658,0.1884929195116887,12.63055605032599,4,0,0,0
18,24354.882178696567,2.492552903216479,0.3000994845095445,3.3061854308044905,5,0,0,1
39,74459.93869248647,12.106005748759117,0.1593837736516437,8.039113672858544,2,1,1,0
49,60138.49442087429,12.364928206712843,0.1249715046781347,11.419817992006289,2,0,0,0
46,33805.189116623296,2.1445347045984637,0.7585277272269205,9.073833996850388,4,2,0,1
46,54248.31704815806,13.69593156675386,0.0943320875092813,13.23459962677746,3,0,0,0
47,39244.09053963632,0.0,0.087685210986783,2.947506130078768,1,0,0,0
39,78313.07608516689,4.161354286156939,0.2648940416207971,17.385112019951077,4,0,1,0
33,29332.158221625392,4.425470764752093,0.1665614244103024,8.160945208151826,2,0,1,0
53,54853.66998821465,15.774201202131286,0.275296751220449,12.826666663764977,1,0,1,0
40,90184.80039655,7.291704011488965,0.0,8.560027260574756,3,0,0,0
46,49891.05580692946,7.188757300207523,0.1222552242671218,7.669010248265701,1,1,1,0
31,55812.487733761736,17.07838727540158,0.1707682854230912,6.652482200365871,1,0,1,0
47,82240.93684206413,11.97339161522562,0.3326318216859578,17.686313871515882,2,0,1,0
50,39495.61828525134,11.807153120304466,0.2274482907628421,10.101481421131384,2,0,1,0
31,71116.52055150254,5.536725733932983,0.1341197173628224,10.613979256255409,1,1,0,0
47,66103.45269161016,0.0,0.0472959367587678,9.10655300604001,1,1,1,0
44,36165.61732765313,0.880098330895164,0.0945848603408553,11.13976369005674,2,0,1,0
44,66262.86046267064,1.3525321390354057,0.112371096543907,9.262717557508186,4,0,0,0
34,40469.894986272506,2.873277625864765,0.8062556112911328,4.274321830730704,5,4,0,1
19,59554.767121941,0.0,0.5292806969380108,1.884692231084868,3,2,0,1
40,60355.05092346572,4.24071628015033,0.3674088246554914,3.996785713020693,3,1,0,0
31,48149.06335942479,4.261810285618256,0.569508470876412,1.1487522476178822,5,0,0,1
45,42999.83490479228,0.6992486896680044,0.3159203191469905,10.16165584981174,0,0,1,0
47,43852.39887431777,6.148929846960447,0.1468382063538454,14.02345752597079,3,0,1,0
40,75382.71558620066,14.30749495401192,0.2276913195799703,8.718630317200091,3,0,0,0
54,48507.96283633218,10.597183115958687,0.1827513115826064,13.068405140583168,2,0,1,0
50,48625.88586805893,11.077196256456096,0.1972982832355946,11.661927140240469,1,0,0,0
33,59070.06837746885,6.238475633254148,0.1189658713690726,17.964655763986784,2,0,0,0
42,60327.48483862588,0.8868326539279803,0.2516405948391149,12.552736079468335,1,0,0,0
41,60006.37222930136,7.722879690087891,0.2675423271841262,14.25665983673366,1,0,1,0
29,87776.00207239154,5.162058225076255,0.3000000026077243,7.172856631359553,0,1,1,0
47,68740.35244146838,7.793896283159412,0.3322980570417816,8.04969375095029,0,1,1,0
52,46061.17079723807,12.69297901587556,0.2670559991192669,2.983863347332207,4,1,0,0
49,52079.521869849545,2.148910816530894,0.557994910639005,0.6989683706073677,6,0,0,1
34,25185.98787239329,0.0,0.2869104188207008,15.479871624700849,1,0,1,0
30,56691.51895636213,11.281926504206613,0.210180643722626,8.415465015237228,0,0,1,0
38,72108.09009525493,4.709432534541527,0.3446686169487302,11.492440534320709,2,0,1,0
40,68022.76522528459,8.409306705408778,0.2457734042569707,13.31420884611691,1,0,1,0
47,57833.32233510821,4.116439545702945,0.1592963953037298,5.4446874104784655,2,0,1,0
49,64460.40605924327,2.632282782380553,0.1422778491073019,9.340365551957772,1,0,1,0
39,80551.05427350315,4.502552474746501,0.1262580259984586,8.043389612398581,4,1,1,0
23,55327.86078034269,8.403568633632233,0.0672789725593495,8.188435846707966,0,0,1,0
30,51084.09372346366,12.271586695868915,0.0735766018155612,10.39546748433194,2,0,0,0
57,48173.012404034445,4.874171058554803,0.1856542805080298,4.864427011957881,2,0,1,0
41,66180.9367004807,2.7207768128307954,0.0131088593529346,15.644362463233731,2,0,1,0
25,48537.027721637045,3.2341642467810003,0.5362221657990404,4.018789023897915,6,3,0,1
43,45680.65553632115,12.174178687923312,0.2133729723723539,3.1472352361964964,0,1,0,0
27,47739.526935039874,0.0,0.34296322999118,6.006437939483534,4,4,0,1
26,52605.20152937135,3.654234303267736,0.6207318965417834,0.0,2,1,0,1
32,41412.69521187976,2.486238438836424,0.5247838212246857,0.1657856014539525,2,1,0,1
44,46699.36219392149,7.981644557597423,0.1523658734319485,10.326124908346388,1,0,1,0
34,85958.33011321524,8.800720824576873,0.1029649908607683,16.989771712780215,2,1,0,0
38,53056.77035163101,3.6111134678209487,0.2201666247486776,9.557581739543656,2,1,1,0
31,45893.66552168303,11.926276797857737,0.2956417206592696,6.651575331114699,5,0,1,0
38,39603.97332610813,17.11196416275699,0.2550402978329927,10.95649689271412,2,0,1,0
43,81466.8035372709,2.2269071623113668,0.2517104838707479,13.506526431033992,4,0,0,0
36,62412.170952271576,16.648936937281217,0.3040853540063158,3.269526756396884,1,0,1,0
34,69734.8300431612,3.5176528112489978,0.0493383535887691,11.159901645340051,2,0,1,0
40,10000.0,4.193233163468061,0.7073810310506515,0.6606113825362212,2,1,0,1
32,38893.65012336598,0.0,0.4773421452471251,5.508759032318332,4,2,0,1
54,63590.46603074923,8.492561105398456,0.3044498644141813,11.00296789538877,4,0,1,0
58,67406.80534657692,8.742318407734444,0.3124806306697876,0.0,2,0,1,0
49,44803.957360244494,16.789134497509753,0.2513637389000204,15.944214341029433,0,0,1,0
23,47566.754899882246,2.2678471025303306,0.5643975967339796,0.4747242563099147,8,2,1,1
39,45866.61791853719,0.0,0.2053514652579667,14.946360956181213,0,0,1,0
52,65763.00083080509,7.257886764204001,0.3120450491510532,11.051147992521074,2,0,1,0
36,52404.120776917975,8.18792745994051,0.3392262138952474,0.0680661690161663,0,3,0,1
31,55163.6417494204,3.939875627230864,0.2443916795854826,17.75889959649218,1,1,1,0
